Date,AAPL,MSFT,AMZN,GOOG,META
2024-04-23,165.549,405.293,179.54,159.92,496.1
2024-04-24,167.653,406.775,176.59,161.1,493.5
2024-04-25,168.517,396.811,173.67,157.95,441.38
2024-04-26,167.93,404.049,179.62,173.69,443.29
2024-04-29,172.096,400.003,180.96,167.9,432.62
2024-04-30,168.951,387.155,175.0,164.64,430.17
2024-05-01,167.93,392.734,179.0,165.57,439.19
2024-05-02,171.63,395.618,184.72,168.46,441.68
2024-05-03,181.896,404.389,186.21,168.99,451.96
2024-05-06,180.239,411.229,188.7,169.83,465.68
2024-05-07,180.923,407.053,188.76,172.98,468.24
2024-05-08,181.261,408.247,188.0,171.16,472.6
2024-05-09,183.077,410.017,189.5,171.58,475.42
2024-05-10,181.814,412.422,187.48,170.29,476.2
2024-05-13,185.025,411.409,186.57,170.9,468.01
2024-05-14,186.166,414.233,187.07,171.93,471.85
2024-05-15,188.44,421.475,185.99,173.88,481.54
2024-05-16,188.56,419.394,183.63,175.43,473.23
2024-05-17,188.589,418.616,184.7,177.29,471.91
2024-05-20,189.751,423.727,183.54,178.46,468.84
2024-05-21,191.053,427.412,183.15,179.54,464.63
2024-05-22,189.612,428.887,183.13,178.0,467.78
2024-05-23,185.619,425.381,181.05,175.06,465.78
2024-05-24,188.698,428.528,180.75,176.33,478.22
2024-05-28,188.708,428.688,182.15,178.02,479.92
2024-05-29,189.006,427.542,182.02,177.4,474.36
2024-05-30,189.999,413.097,179.32,173.56,467.05
2024-05-31,190.953,413.555,176.44,173.96,466.83
2024-06-03,192.721,411.951,178.34,174.42,477.49
2024-06-04,193.039,414.491,179.34,175.13,476.99
2024-06-05,194.548,422.402,181.28,177.07,495.06
2024-06-06,193.169,422.909,185.0,178.35,493.76
2024-06-07,195.561,422.242,184.3,175.95,492.96
2024-06-10,191.817,426.247,187.06,176.63,502.6
2024-06-11,205.754,431.039,187.23,178.19,507.47
2024-06-12,211.634,439.387,186.89,179.56,508.84
2024-06-13,212.794,439.905,183.83,176.74,504.1
2024-06-14,211.056,440.891,183.66,178.37,504.16
2024-06-17,215.209,446.669,184.06,178.78,506.63
2024-06-18,212.844,444.647,182.81,176.45,499.49
2024-06-20,208.265,444.009,186.1,177.71,501.7
2024-06-21,206.09,448.074,189.08,180.26,494.78
2024-06-24,206.736,445.972,185.57,180.79,498.91
2024-06-25,207.659,449.24,186.34,185.58,510.6
2024-06-26,211.811,450.444,193.61,185.37,513.12
2024-06-27,212.655,451.132,197.85,186.86,519.56
2024-06-28,209.198,445.255,193.25,183.42,504.22
2024-07-01,215.286,454.997,197.2,184.49,504.68
2024-07-02,218.783,457.538,200.0,186.61,509.5
2024-07-03,220.056,459.022,197.59,187.39,509.96
2024-07-05,224.814,465.787,200.0,191.96,539.91
2024-07-08,226.284,464.471,199.29,190.48,529.32
2024-07-09,227.138,457.797,199.34,190.44,530.0
2024-07-10,231.409,464.481,199.79,192.66,534.69
2024-07-11,226.035,452.975,195.05,187.3,512.7
2024-07-12,228.984,451.83,194.49,186.78,498.87
2024-07-15,232.819,452.238,192.72,188.19,496.16
2024-07-16,233.237,447.815,193.02,185.5,489.79
2024-07-17,227.336,441.838,187.93,182.62,461.99
2024-07-18,222.667,438.7,183.75,179.22,475.85
2024-07-19,222.797,435.452,183.13,179.39,476.79
2024-07-22,222.449,441.26,182.55,183.35,487.4
2024-07-23,223.491,443.163,186.41,183.6,488.69
2024-07-24,217.066,427.273,180.83,174.37,461.27
2024-07-25,216.024,416.813,179.85,169.16,453.41
2024-07-26,216.49,423.657,182.5,168.68,465.7
2024-07-29,216.768,425.111,183.2,171.13,465.71
2024-07-30,217.323,421.316,181.71,171.86,463.19
2024-07-31,220.581,416.763,186.98,173.15,474.83
2024-08-01,216.888,415.528,184.07,172.45,497.74
2024-08-02,218.377,406.94,167.9,168.4,488.14
2024-08-05,207.859,393.651,161.02,160.64,475.73
2024-08-06,205.832,398.094,161.93,160.54,494.09
2024-08-07,208.404,396.919,162.77,160.75,488.92
2024-08-08,211.871,401.162,165.8,163.84,509.63
2024-08-09,214.782,404.48,166.94,165.39,517.77
2024-08-12,216.312,405.267,166.8,163.95,515.95
2024-08-13,220.032,412.439,170.23,165.93,528.54
2024-08-14,220.479,415.279,170.1,162.03,526.76
2024-08-15,223.461,420.189,177.59,163.17,537.33
2024-08-16,224.786,417.634,177.06,164.74,527.42
2024-08-19,224.626,420.688,178.22,168.4,529.28
2024-08-20,225.243,423.951,178.88,168.96,526.73
2024-08-21,225.133,423.293,180.11,167.63,535.16
2024-08-22,223.274,414.72,176.13,165.49,531.93
2024-08-23,225.571,415.957,177.04,167.43,528.0
2024-08-26,225.908,412.664,175.5,167.93,521.12
2024-08-27,226.753,413.013,173.12,166.38,519.1
2024-08-28,225.223,409.78,170.8,164.5,516.78
2024-08-29,228.503,412.295,172.12,163.4,518.22
2024-08-30,227.718,416.307,178.5,165.11,521.31
2024-09-03,221.523,408.622,176.25,158.61,511.76
2024-09-04,219.614,408.083,173.33,157.81,512.74
2024-09-05,221.136,407.574,177.89,158.6,516.86
2024-09-06,219.584,400.898,171.39,152.13,500.27
2024-09-09,219.673,404.91,175.4,149.54,504.79
2024-09-10,218.878,413.373,179.55,150.01,504.79
2024-09-11,221.413,422.195,184.52,152.15,511.83
2024-09-12,221.523,426.147,187.0,155.54,525.6
2024-09-13,221.255,429.73,186.49,158.37,524.62
2024-09-16,215.109,430.478,184.89,158.99,533.28
2024-09-17,215.577,434.281,186.88,160.28,536.315
2024-09-18,219.455,429.949,186.43,160.81,537.95
2024-09-19,227.588,437.814,189.87,163.24,559.1
2024-09-20,226.923,434.4,191.6,164.64,561.35
2024-09-23,225.203,432.644,193.88,163.07,564.41
2024-09-24,226.098,428.313,193.96,163.64,563.33
2024-09-25,225.103,431.247,192.53,162.99,568.31
2024-09-26,226.247,430.448,191.16,163.83,567.84
2024-09-27,226.515,427.165,187.97,165.29,567.36
2024-09-30,231.696,429.44,186.33,167.19,572.44
2024-10-01,224.943,419.85,185.13,168.42,576.47
2024-10-02,225.511,416.297,184.76,167.31,572.81
2024-10-03,224.406,415.708,181.96,167.21,582.77
2024-10-04,225.531,415.229,186.51,168.56,595.94
2024-10-07,220.449,408.722,180.8,164.39,584.78
2024-10-08,224.506,413.882,182.72,165.7,592.89
2024-10-09,228.256,416.626,185.17,163.06,590.51
2024-10-10,227.758,415.009,186.65,163.18,583.83
2024-10-11,226.277,415.488,188.82,164.52,589.95
2024-10-14,230.006,418.303,187.54,166.35,590.42
2024-10-15,232.541,417.904,187.69,166.9,586.27
2024-10-16,230.483,415.289,186.89,166.74,576.79
2024-10-17,230.851,415.888,187.53,164.51,576.93
2024-10-18,233.685,417.325,188.99,165.05,576.47
2024-10-21,235.157,417.943,189.07,165.8,575.16
2024-10-22,234.541,426.656,189.7,166.82,582.01
2024-10-23,229.468,423.752,184.71,164.48,563.69
2024-10-24,229.281,423.882,186.38,164.53,567.78
2024-10-25,230.116,427.295,187.83,166.99,573.25
2024-10-28,232.093,425.738,188.39,168.34,578.16
2024-10-29,232.363,431.087,190.83,171.14,593.28
2024-10-30,228.812,431.666,192.73,176.14,591.8
2024-10-31,224.646,405.538,186.4,172.69,567.58
2024-11-01,221.662,409.55,197.93,172.65,567.16
2024-11-04,220.767,407.644,195.78,170.68,560.68
2024-11-05,222.2,410.638,199.5,171.41,572.43
2024-11-06,221.473,419.341,207.09,178.33,572.05
2024-11-07,226.207,424.58,210.05,182.28,591.7
2024-11-08,225.938,421.696,208.18,179.86,589.34
2024-11-11,223.221,417.175,206.84,181.97,583.17
2024-11-12,223.221,422.185,208.91,183.32,584.82
2024-11-13,224.107,424.351,214.1,180.49,580.0
2024-11-14,227.192,426.037,211.48,177.35,577.16
2024-11-15,223.988,414.171,202.61,173.89,554.08
2024-11-18,226.994,414.929,201.7,176.8,554.4
2024-11-19,227.252,416.955,204.61,179.58,561.09
2024-11-20,227.968,414.66,202.88,177.33,565.52
2024-11-21,227.491,412.87,198.38,169.24,563.09
2024-11-22,228.835,417.0,197.12,166.57,559.14
2024-11-25,231.821,418.79,201.45,169.43,565.11
2024-11-26,234.001,427.99,207.86,170.62,573.54
2024-11-27,233.872,422.99,205.74,170.82,569.2
2024-11-29,236.262,423.46,207.89,170.49,574.32
2024-12-02,238.512,430.98,210.71,172.98,592.83
2024-12-03,241.559,431.2,213.44,173.02,613.65
2024-12-04,241.915,437.42,218.16,176.09,613.78
2024-12-05,241.945,442.62,220.55,174.31,608.93
2024-12-06,241.746,443.57,227.03,176.49,623.77
2024-12-09,245.639,446.02,226.09,177.1,613.57
2024-12-10,246.655,443.33,225.04,186.53,619.32
2024-12-11,245.38,448.99,230.26,196.71,632.68
2024-12-12,246.845,449.56,228.97,193.63,630.79
2024-12-13,247.012,447.27,227.46,191.38,620.35
2024-12-16,249.91,451.59,232.93,198.16,624.24
2024-12-17,252.338,454.46,231.15,197.12,619.44
2024-12-18,246.934,437.39,220.52,190.15,597.19
2024-12-19,248.666,437.03,223.29,189.7,595.57
2024-12-20,253.344,436.6,224.92,192.96,585.25
2024-12-23,254.121,435.25,225.06,195.99,599.85
2024-12-24,257.037,439.33,229.05,197.57,607.75
2024-12-26,257.854,438.11,227.05,197.1,603.35
2024-12-27,254.439,430.53,223.75,194.04,599.81
2024-12-30,251.065,424.83,221.3,192.69,591.24
2024-12-31,249.292,421.5,219.39,190.44,585.51
2025-01-02,242.752,418.58,220.22,190.63,599.24
2025-01-03,242.265,423.35,224.19,193.13,604.63
2025-01-06,243.897,427.85,227.61,197.96,630.2
2025-01-07,241.119,422.37,222.11,196.71,617.89
2025-01-08,241.608,424.56,222.13,195.39,610.72
2025-01-10,235.783,418.95,218.94,193.17,615.86
2025-01-13,233.345,417.19,218.46,192.29,608.33
2025-01-14,232.23,415.67,217.76,191.05,594.25
2025-01-15,236.799,426.31,223.35,196.98,617.12
2025-01-16,227.232,424.58,220.66,194.41,611.3
2025-01-17,228.944,429.03,225.94,197.55,612.77
2025-01-21,221.637,428.5,230.71,199.63,616.46
2025-01-22,222.822,446.2,235.01,200.03,623.5
2025-01-23,222.652,446.71,235.42,199.58,636.45
2025-01-24,221.777,444.06,234.85,201.9,647.49
2025-01-27,228.825,434.56,235.42,193.77,659.88
2025-01-28,237.187,447.2,238.15,197.07,674.33
2025-01-29,238.282,442.33,237.07,197.18,676.49
2025-01-30,236.52,414.99,234.64,202.63,687.0
2025-01-31,234.937,415.06,237.68,205.6,689.18
2025-02-03,226.984,410.92,237.42,202.64,697.46
2025-02-04,231.751,412.37,242.06,207.71,704.19
2025-02-05,231.424,413.29,236.17,193.3,704.87
2025-02-06,232.17,415.82,238.83,193.31,711.99
2025-02-07,226.605,409.75,229.15,187.14,714.52
2025-02-10,226.874,412.22,233.14,188.2,717.4
2025-02-11,231.827,411.44,232.76,187.07,719.8
2025-02-12,236.063,409.04,228.93,185.43,725.38
2025-02-13,240.708,410.54,230.37,187.88,728.56
2025-02-14,243.767,408.43,228.68,186.87,736.67
2025-02-18,243.637,409.64,226.65,185.8,716.37
2025-02-19,244.035,414.77,226.63,187.13,703.77
2025-02-20,244.993,416.13,222.88,186.64,694.84
2025-02-21,244.713,408.21,216.58,181.58,683.55
2025-02-24,246.329,404.0,212.71,181.265,668.1275
2025-02-25,246.197,397.9,212.8,177.37,657.5
2025-02-26,239.541,399.73,214.35,174.7,673.7
2025-02-27,236.491,392.53,208.74,170.21,658.24
2025-02-28,241.015,396.99,212.28,172.22,668.2
2025-03-03,237.219,388.49,205.02,168.66,655.05
2025-03-04,235.126,388.61,203.8,172.61,640.0
2025-03-05,234.936,401.02,208.36,174.99,656.47
2025-03-06,234.529,396.89,200.7,174.21,627.93
2025-03-07,238.255,393.31,199.25,175.75,625.66
2025-03-10,226.704,380.16,194.54,167.81,597.99
2025-03-11,220.088,380.45,196.59,165.98,605.71
2025-03-12,216.24,383.27,198.89,169.0,619.56
2025-03-13,208.965,378.77,193.89,164.73,590.64
2025-03-14,212.762,388.56,197.95,167.62,607.6
2025-03-17,213.271,388.7,195.74,166.57,604.9
2025-03-18,211.965,383.52,192.82,162.67,582.36
2025-03-19,214.506,387.82,195.54,166.28,584.06
2025-03-20,213.371,386.84,194.95,165.05,586.0
2025-03-21,217.526,391.26,196.21,166.25,596.25
2025-03-24,219.978,393.08,203.26,169.93,618.85
2025-03-25,222.988,395.16,205.71,172.79,626.31
2025-03-26,220.775,389.97,201.13,167.14,610.98
2025-03-27,223.088,390.58,201.36,164.08,602.58
2025-03-28,217.157,378.8,192.72,156.06,576.74
2025-03-31,221.373,375.39,190.26,156.23,576.36
2025-04-01,222.429,382.19,192.17,158.88,586.0
2025-04-02,223.128,382.14,196.01,158.86,583.93
2025-04-03,202.498,373.11,178.41,152.63,531.62
2025-04-04,187.738,359.84,171.0,147.74,504.73
2025-04-07,180.842,357.86,175.26,149.24,516.25
2025-04-08,171.832,354.56,170.66,146.58,510.45
2025-04-09,198.173,390.49,191.1,161.06,585.77
2025-04-10,189.771,381.35,181.22,155.37,546.29
2025-04-11,197.475,388.45,184.87,159.4,543.57
2025-04-14,201.83,387.81,182.12,161.47,531.48
2025-04-15,201.451,385.73,179.59,158.68,521.52
2025-04-16,193.608,371.61,174.33,155.5,502.31
2025-04-17,196.309,367.78,172.61,153.36,501.48
2025-04-21,192.501,359.12,167.32,149.86,484.66
2025-04-22,199.059,366.82,173.18,153.9,500.28
2025-04-23,203.902,374.39,180.6,157.72,520.27
2025-04-24,207.66,387.3,186.54,161.47,533.15
2025-04-25,208.567,391.85,188.99,163.85,547.27
2025-04-28,209.424,391.16,187.7,162.42,549.74
2025-04-29,210.49,394.04,187.39,162.06,554.44
2025-04-30,211.776,395.26,184.42,160.89,549.0
2025-05-01,212.593,425.4,190.2,162.79,572.21
2025-05-02,204.651,435.28,189.98,165.81,597.02
2025-05-05,198.213,436.17,186.35,166.05,599.27
2025-05-06,197.833,433.31,185.01,165.2,587.31
2025-05-07,195.581,433.35,188.71,152.8,596.81
2025-05-08,196.816,438.17,192.08,155.75,598.01
2025-05-09,197.853,438.73,193.06,154.38,592.49
2025-05-12,210.347,449.26,208.64,159.58,639.43
2025-05-13,212.483,449.14,211.37,160.89,656.03
2025-05-14,211.884,452.94,210.25,166.81,659.36
2025-05-15,211.005,453.13,205.17,165.4,643.88
2025-05-16,210.817,454.27,205.59,167.43,640.34
2025-05-19,208.341,458.87,206.16,167.87,640.43
2025-05-20,206.425,458.17,204.07,165.32,637.1
2025-05-21,201.666,452.57,201.12,170.06,635.5
2025-05-22,200.937,454.86,203.1,171.98,636.57
2025-05-23,194.86,450.18,200.99,169.59,627.06
2025-05-27,199.789,460.69,206.02,173.98,642.32
2025-05-28,199.999,457.36,204.72,173.38,643.58
2025-05-29,199.53,458.68,205.7,172.96,645.05
2025-05-30,200.428,460.36,205.01,172.85,647.49
2025-06-02,201.276,461.97,206.65,170.37,670.9
2025-06-03,202.843,462.97,205.71,167.71,666.85
2025-06-04,202.394,463.87,207.23,169.39,687.95
2025-06-05,200.209,467.68,207.91,169.81,684.62
2025-06-06,203.492,470.38,213.57,174.92,697.71
2025-06-09,201.027,472.75,216.98,177.63,694.06
2025-06-10,202.244,470.92,217.61,180.01,702.4
2025-06-11,198.363,472.62,213.2,178.79,694.14
2025-06-12,198.781,478.87,213.24,176.97,693.36
2025-06-13,196.037,474.96,212.1,175.88,682.87
2025-06-16,198.003,479.14,216.1,177.94,702.12
2025-06-17,195.229,478.04,214.82,177.23,697.23
2025-06-18,196.167,480.24,212.52,173.98,695.77
2025-06-20,200.578,477.4,209.69,167.73,682.35
2025-06-23,201.077,486.0,208.47,166.01,698.53
2025-06-24,199.879,490.11,212.77,167.74,712.2
2025-06-25,201.137,492.27,211.99,171.49,708.68
2025-06-26,200.578,497.45,217.12,174.43,726.09
2025-06-27,200.657,495.94,223.3,178.27,733.63
2025-06-30,204.739,497.41,219.39,177.39,738.09
2025-07-01,207.383,492.05,220.46,176.91,719.22
2025-07-02,211.993,491.09,219.92,179.76,713.57
2025-07-03,213.101,498.84,223.41,180.55,719.01
2025-07-07,209.509,497.72,223.47,177.56,718.35
2025-07-08,209.569,496.62,219.36,175.16,720.67
2025-07-09,210.697,503.51,222.54,177.66,732.78
2025-07-10,211.964,501.48,222.26,178.7,727.24
2025-07-11,210.717,503.32,225.02,181.31,717.51
2025-07-14,208.182,503.02,225.69,182.81,720.92
2025-07-15,208.671,505.82,226.35,183.1,710.39
2025-07-16,209.719,505.62,223.19,183.77,702.91
2025-07-17,209.579,511.7,223.88,184.7,701.41
2025-07-18,210.737,510.05,226.13,185.94,704.28
2025-07-21,212.033,510.06,229.3,191.15,712.965
2025-07-22,213.95,505.27,227.47,192.11,704.81
2025-07-23,213.7,505.87,228.29,191.51,713.58
2025-07-24,213.311,510.88,232.23,193.2,714.8
2025-07-25,213.431,513.71,231.44,194.08,712.68
2025-07-28,213.6,512.5,232.79,193.42,717.63
2025-07-29,210.826,512.57,231.01,196.43,700.0
2025-07-30,208.611,513.24,230.19,197.44,695.21
2025-07-31,207.134,533.5,234.11,192.86,773.44
2025-08-01,201.955,524.11,214.75,189.95,750.01
2025-08-04,202.922,535.64,211.65,195.75,776.37
2025-08-05,202.494,527.75,213.75,195.32,763.46
2025-08-06,212.802,524.94,222.31,196.92,771.99
2025-08-07,219.568,520.84,223.13,197.28,761.83
2025-08-08,228.868,522.04,222.69,202.09,769.3
2025-08-11,226.96,521.77,221.3,201.63,765.87
2025-08-12,229.428,529.24,221.47,204.16,790.0
2025-08-13,233.104,520.58,224.56,203.03,780.08
2025-08-14,232.555,522.48,230.98,203.82,782.13
2025-08-15,231.366,520.17,231.03,204.91,785.23
2025-08-18,230.666,517.1,231.49,204.29,767.37
2025-08-19,230.337,509.77,228.01,202.49,751.48
2025-08-20,225.791,505.72,223.81,200.19,747.72
2025-08-21,224.682,504.24,221.95,200.62,739.1
2025-08-22,227.539,507.23,228.84,206.72,754.79
2025-08-25,226.94,504.26,227.94,209.16,753.3
2025-08-26,229.088,502.04,228.71,207.95,754.1
2025-08-27,230.267,506.74,229.12,208.21,747.38
2025-08-28,232.335,509.64,231.6,212.37,751.11
2025-08-29,231.915,506.69,229.0,213.53,738.7
2025-09-02,229.498,505.12,225.34,211.99,735.11
2025-09-03,238.239,505.35,225.99,231.1,737.05
2025-09-04,239.548,507.97,235.68,232.66,748.65
2025-09-05,239.458,495.0,232.33,235.17,752.45
2025-09-08,237.65,498.2,235.84,234.16,752.3
2025-09-09,234.123,498.41,238.24,239.94,765.7
2025-09-10,226.57,500.37,230.33,239.56,751.98
2025-09-11,229.807,501.01,229.95,240.78,750.9
2025-09-12,233.843,509.9,228.15,241.38,755.59
2025-09-15,236.471,515.36,231.43,251.76,764.7
2025-09-16,237.919,509.04,234.05,251.42,779.0
2025-09-17,238.759,510.02,231.62,249.85,775.715
2025-09-18,237.65,508.45,231.23,252.33,780.25
2025-09-19,245.262,517.93,231.48,255.24,778.38
2025-09-22,255.832,514.45,227.63,252.88,765.16
2025-09-23,254.184,509.23,220.71,252.34,755.4
2025-09-24,252.066,510.15,220.21,247.83,760.66
2025-09-25,256.621,507.03,218.15,246.57,748.91
2025-09-26,255.213,511.46,219.78,247.18,743.75
2025-09-29,254.184,514.6,222.17,244.36,743.4
2025-09-30,254.383,517.95,219.57,243.55,734.38
2025-10-01,255.203,519.71,220.63,245.54,717.34
2025-10-02,256.881,515.74,222.41,246.43,727.05
2025-10-03,257.77,517.35,219.51,246.45,710.56
2025-10-06,256.441,528.57,220.9,251.51,715.66
2025-10-07,256.232,523.98,221.78,247.13,713.08
2025-10-08,257.81,524.85,225.22,245.46,717.84
2025-10-09,253.794,522.4,227.74,242.21,733.51
2025-10-10,245.032,510.96,216.37,237.49,705.3
2025-10-13,247.42,514.05,220.07,244.64,715.7
2025-10-14,247.53,513.57,216.39,246.19,708.65
2025-10-15,249.099,513.43,215.57,251.71,717.55
2025-10-16,247.21,511.61,214.47,251.88,712.07
2025-10-17,252.046,513.58,213.04,253.79,716.915
2025-10-20,261.986,516.79,216.48,257.02,732.17
2025-10-21,262.516,517.66,222.03,251.34,733.27
2025-10-22,258.2,520.54,217.95,252.53,733.41
2025-10-23,259.329,520.56,221.09,253.73,734.0
2025-10-24,262.565,523.61,224.21,260.51,738.36
2025-10-27,268.55,531.52,226.97,269.93,750.82
2025-10-28,268.739,542.07,229.25,268.43,751.44
2025-10-29,269.439,541.55,230.3,275.17,751.67
2025-10-30,271.137,525.76,222.86,281.9,666.47
2025-10-31,270.108,517.81,244.22,281.82,648.35
2025-11-03,268.789,517.03,254.0,284.12,637.71
2025-11-04,269.778,514.33,249.32,278.06,627.32
2025-11-05,269.878,507.16,250.2,284.75,635.95
2025-11-06,269.509,497.1,243.04,285.34,618.94
2025-11-07,268.21,496.82,244.41,279.7,621.71
2025-11-10,269.43,506.0,248.4,290.59,631.76
2025-11-11,275.25,508.68,249.1,291.74,627.08
2025-11-12,273.47,511.14,244.2,287.43,609.01
2025-11-13,272.95,503.29,237.58,279.12,609.89
2025-11-14,272.41,510.18,234.69,276.98,609.46
2025-11-17,267.46,507.49,232.87,285.6,602.01
2025-11-18,267.44,493.79,222.55,284.96,597.69
2025-11-19,268.56,487.12,222.69,292.99,590.32
2025-11-20,266.25,478.43,217.14,289.98,589.15
2025-11-21,271.49,472.12,220.69,299.65,594.25
2025-11-24,275.92,474.0,226.28,318.47,613.05
2025-11-25,276.97,476.99,229.67,323.64,636.22
2025-11-26,277.55,485.5,229.16,320.28,633.61
2025-11-28,278.85,492.01,233.22,320.12,647.95
2025-12-01,283.1,486.74,233.88,315.12,640.87
2025-12-02,286.19,490.0,234.42,316.02,647.1
2025-12-03,284.15,477.73,232.38,320.62,639.6
2025-12-04,280.7,480.84,229.11,318.39,661.53
2025-12-05,278.78,483.16,229.53,322.09,673.42
2025-12-08,277.89,491.02,226.89,314.45,666.8
2025-12-09,277.18,492.02,227.92,317.75,656.96
2025-12-10,278.78,478.56,231.78,321.0,650.13
2025-12-11,278.03,483.47,230.28,313.7,652.71
2025-12-12,278.28,478.53,226.19,310.52,644.23
2025-12-15,274.11,474.82,222.54,309.32,647.51
2025-12-16,274.61,476.39,222.56,307.73,657.15
2025-12-17,271.84,476.12,221.27,298.06,649.5
2025-12-18,272.19,483.98,226.76,303.75,664.45
2025-12-19,273.67,485.92,227.35,308.61,658.77
2025-12-22,270.97,484.92,228.43,311.33,661.5
2025-12-23,272.36,486.85,232.14,315.68,664.94
2025-12-24,273.81,488.02,232.38,315.67,667.55
2025-12-26,273.4,487.71,232.52,314.96,663.29
2025-12-29,273.76,487.1,232.07,314.39,658.69
2025-12-30,273.08,487.48,232.53,314.55,665.95
2025-12-31,271.86,483.62,230.82,313.8,660.09
